Date,Open,High,Low,Close,Adjusted_Close,Volume
,LH,LH,LH,LH,LH,LH
2019-10-22,144.7508544921875,146.54638671875,143.82302856445312,144.00343322753906,137.56417846679688,690950
2019-10-23,143.75430297851562,145.58419799804688,143.64260864257812,145.23196411132812,138.73782348632812,525313
2019-10-24,143.93470764160156,143.93470764160156,137.47422790527344,141.11683654785156,134.8066864013672,1855998
2019-10-25,140.90206909179688,142.92095947265625,140.7044677734375,142.34536743164062,135.9802703857422,645322
2019-10-28,142.637451171875,143.04124450683594,140.60137939453125,140.73883056640625,134.44558715820312,658591
2019-10-29,140.85910034179688,142.3711395263672,140.54983520507812,141.82989501953125,135.48785400390625,393316
2019-10-30,142.07904052734375,143.04124450683594,141.35739135742188,142.85223388671875,136.46450805664062,375739
2019-10-31,142.51718139648438,143.2044677734375,140.9622039794922,141.5549774169922,135.22528076171875,500636
2019-11-01,142.4312744140625,144.04638671875,142.16494750976562,143.0670166015625,136.6696319580078,445696
2019-11-04,143.771484375,143.771484375,141.8728485107422,142.6460418701172,136.2675018310547,402162
2019-11-05,142.69760131835938,144.25257873535156,141.1597900390625,141.8728485107422,135.52891540527344,892672
2019-11-06,141.25430297851562,141.9845428466797,140.60137939453125,141.9845428466797,135.6356201171875,631121
2019-11-07,142.8780059814453,143.728515625,141.76116943359375,142.4398651123047,136.07054138183594,474330
2019-11-08,142.80068969726562,144.81959533691406,142.20790100097656,144.68212890625,138.2125701904297,578974
2019-11-11,143.50515747070312,144.3041229248047,142.1219940185547,142.46563720703125,136.09519958496094,389242
2019-11-12,141.91580200195312,143.23883056640625,141.4776611328125,142.71478271484375,136.3331756591797,682802
2019-11-13,142.637451171875,144.3728485107422,142.4914093017578,143.62542724609375,137.20310974121094,520657
2019-11-14,143.8488006591797,145.60137939453125,143.30755615234375,145.5326385498047,139.02500915527344,766610
2019-11-15,145.8934783935547,147.9639129638672,145.09449768066406,147.37973022460938,140.78955078125,961231
2019-11-18,147.5085906982422,147.7491455078125,144.2182159423828,144.69931030273438,138.22897338867188,988003
2019-11-19,145.08590698242188,147.70619201660156,143.61683654785156,147.1134033203125,140.53512573242188,830747
2019-11-20,147.02749633789062,147.76632690429688,145.5240478515625,146.7955322265625,140.2314910888672,627512
2019-11-21,146.52061462402344,147.00172424316406,144.9398651123047,145.79037475585938,139.27125549316406,575365
2019-11-22,146.04811096191406,147.55154418945312,145.5154571533203,145.8419189453125,139.32049560546875,626232
2019-11-25,146.36598205566406,148.5137481689453,145.48968505859375,148.43643188476562,141.79898071289062,1078097
2019-11-26,148.6511993408203,149.80239868164062,148.1958770751953,149.02920532226562,142.36526489257812,715976
2019-11-27,149.6219940185547,149.78521728515625,148.23883056640625,149.1494903564453,142.48016357421875,521123
2019-11-29,148.78866577148438,148.92611694335938,147.45704650878906,148.0154571533203,141.39683532714844,260736
2019-12-02,147.955322265625,149.40721130371094,147.53436279296875,148.2817840576172,141.65121459960938,741584
2019-12-03,147.26803588867188,147.54295349121094,145.5670166015625,146.29725646972656,139.75546264648438,515419
2019-12-04,146.51202392578125,148.23883056640625,145.87628173828125,147.61167907714844,141.01112365722656,582233
2019-12-05,148.10997009277344,148.10997009277344,146.24569702148438,146.88143920898438,140.31350708007812,1039918
2019-12-06,148.00686645507812,148.7371063232422,147.38832092285156,147.4914093017578,140.89622497558594,638687
2019-12-09,147.07044982910156,147.1907196044922,145.18040466308594,145.2577362060547,138.7624053955078,533112
2019-12-10,141.75257873535156,144.862548828125,140.42095947265625,143.93470764160156,137.4985809326172,800948
2019-12-11,144.2182159423828,144.4415740966797,142.93814086914062,143.8316192626953,137.40008544921875,648581
2019-12-12,144.31271362304688,146.19415283203125,143.9690704345703,145.3264617919922,138.82810974121094,683384
2019-12-13,145.455322265625,145.61856079101562,142.81787109375,143.11856079101562,136.71890258789062,505292
2019-12-16,144.02061462402344,144.544677734375,142.81787109375,143.7371063232422,137.30979919433594,640433
2019-12-17,143.7199249267578,145.35223388671875,143.7199249267578,143.9003448486328,137.46571350097656,670697
2019-12-18,144.20962524414062,144.5532684326172,143.16151428222656,144.2353973388672,137.7858123779297,694675
2019-12-19,144.89691162109375,146.2628936767578,144.81959533691406,145.27491760253906,138.77883911132812,750780
2019-12-20,145.61856079101562,145.8419189453125,144.14089965820312,144.1580810546875,137.7119598388672,1139207
2019-12-23,144.18385314941406,145.3780059814453,143.68556213378906,145.27491760253906,138.77883911132812,902915
2019-12-24,145.48109436035156,146.11683654785156,144.91409301757812,145.18040466308594,138.6885528564453,190547
2019-12-26,145.3092803955078,145.73023986816406,143.87457275390625,144.45016479492188,137.99098205566406,241879
2019-12-27,144.56185913085938,145.6443328857422,144.00343322753906,145.48109436035156,138.9757843017578,401929
2019-12-30,145.36082458496094,145.3780059814453,143.79725646972656,144.63058471679688,138.163330078125,376670
2019-12-31,144.34707641601562,145.3780059814453,143.86598205566406,145.33505249023438,138.83627319335938,452330
2020-01-02,146.0137481689453,146.2199249267578,142.02749633789062,143.88316345214844,137.44931030273438,948544
2020-01-03,141.726806640625,143.99484252929688,141.03952026367188,143.6683807373047,137.24415588378906,647882
2020-01-06,143.48797607421875,145.5670166015625,143.16151428222656,145.54983520507812,139.04144287109375,674305
2020-01-07,144.68212890625,145.59278869628906,144.57044982910156,145.3264617919922,138.82810974121094,612962
2020-01-08,146.04811096191406,149.70790100097656,145.137451171875,149.34707641601562,142.66896057128906,998130
2020-01-09,149.78521728515625,152.01890563964844,149.6134033203125,150.26632690429688,143.54705810546875,963326
2020-01-10,150.49827575683594,152.92095947265625,150.30068969726562,152.5601348876953,145.73829650878906,849254
2020-01-13,152.79209899902344,154.08074951171875,152.5085906982422,153.9690704345703,147.084228515625,847392
2020-01-14,153.71133422851562,155.88487243652344,152.8092803955078,154.97422790527344,148.04446411132812,1160392
2020-01-15,154.91409301757812,155.91925048828125,152.84364318847656,153.11856079101562,146.27175903320312,919909
2020-01-16,153.8316192626953,154.77662658691406,151.81271362304688,152.69760131835938,145.86961364746094,1307638
2020-01-17,152.62026977539062,153.10997009277344,150.82473754882812,152.06185913085938,145.26229858398438,1197989
2020-01-21,151.9329833984375,154.6048126220703,151.67526245117188,154.32130432128906,147.42068481445312,753806
2020-01-22,154.76803588867188,154.94845581054688,153.93470764160156,154.26116943359375,147.36326599121094,689786
2020-01-23,154.02061462402344,154.4845428466797,152.62026977539062,154.4415740966797,147.5355987548828,658824
2020-01-24,154.8109893798828,154.95704650878906,151.9759521484375,152.21649169921875,145.4100341796875,648348
2020-01-27,150.41236877441406,152.9467315673828,150.01718139648438,152.48281860351562,145.66444396972656,788959
2020-01-28,153.1357421875,155.27491760253906,152.4914093017578,155.137451171875,148.20034790039062,830048
2020-01-29,155.40377807617188,156.11683654785156,154.4329833984375,154.6219940185547,147.70791625976562,576413
2020-01-30,153.88316345214844,155.31787109375,150.91065979003906,153.81443786621094,146.93649291992188,599227
2020-01-31,152.67181396484375,152.98968505859375,149.94845581054688,150.68728637695312,143.94920349121094,615872
2020-02-03,151.67526245117188,154.31271362304688,151.64089965820312,153.41925048828125,146.55897521972656,792800
2020-02-04,154.8109893798828,157.16494750976562,154.66494750976562,156.7955322265625,149.7843017578125,928639
2020-02-05,157.5085906982422,158.82302856445312,157.5085906982422,158.3505096435547,151.26974487304688,578392
2020-02-06,159.3642578125,159.3642578125,157.3109893798828,157.97250366210938,150.9086456298828,562794
2020-02-07,157.85223388671875,158.10137939453125,156.35739135742188,156.64089965820312,149.63658142089844,522636
2020-02-10,156.3488006591797,157.93814086914062,156.3488006591797,157.70619201660156,150.65423583984375,516700
2020-02-11,158.37628173828125,160.74742126464844,157.59449768066406,159.89691162109375,152.74700927734375,603767
2020-02-12,160.15463256835938,161.68385314941406,159.544677734375,161.091064453125,153.88775634765625,869624
2020-02-13,161.9329833984375,168.69415283203125,161.7353973388672,167.29380798339844,159.8131561279297,1896854
2020-02-14,166.6494903564453,168.0154571533203,164.4759521484375,167.76632690429688,160.2645263671875,756018
2020-02-18,166.50343322753906,167.0360870361328,162.46563720703125,164.0377960205078,156.70272827148438,921422
2020-02-19,164.3642578125,164.90550231933594,162.7405548095703,163.1443328857422,155.84922790527344,657078
2020-02-20,162.59449768066406,164.3642578125,161.90721130371094,162.20790100097656,154.95469665527344,746590
2020-02-21,161.4862518310547,163.1443328857422,161.2371063232422,162.85223388671875,155.57017517089844,517980
2020-02-24,159.69931030273438,162.62026977539062,159.4759521484375,161.12542724609375,153.9206085205078,1018500
2020-02-25,162.13917541503906,162.6890106201172,156.90721130371094,158.5137481689453,151.42567443847656,1093578
2020-02-26,159.63058471679688,161.68385314941406,157.1134033203125,157.73196411132812,150.6788787841797,680591
2020-02-27,156.00515747070312,160.95361328125,154.45016479492188,156.8642578125,149.84996032714844,1073674
2020-02-28,153.3419189453125,155.29209899902344,146.9845428466797,150.93643188476562,144.1872100830078,2067497
2020-03-02,151.7182159423828,161.8728485107422,151.7182159423828,161.4776611328125,154.257080078125,1618891
2020-03-03,160.82473754882812,162.38832092285156,154.8539581298828,155.5326385498047,148.57786560058594,1116974
2020-03-04,159.5360870361328,165.05154418945312,159.5360870361328,164.2869415283203,156.9407196044922,2072851
2020-03-05,160.88487243652344,167.14776611328125,158.771484375,160.67869567871094,153.4938201904297,2018725
2020-03-06,157.07904052734375,157.86082458496094,150.35223388671875,154.39002990722656,147.48638916015625,1805364
2020-03-09,154.50172424316406,154.50172424316406,145.33505249023438,151.2800750732422,144.51548767089844,2071920
2020-03-10,154.79380798339844,155.35223388671875,142.83505249023438,146.6580810546875,140.1001434326172,1694551
2020-03-11,143.6511993408203,144.07215881347656,132.72337341308594,136.58934020996094,130.48162841796875,2202055
2020-03-12,128.43643188476562,129.51031494140625,117.29381561279297,117.60309600830078,112.34439086914062,2226499
2020-03-13,125.36941528320312,129.88832092285156,115.2319564819336,129.7422637939453,123.94073486328125,2431363
2020-03-16,121.11683654785156,122.29381561279297,104.44158172607422,104.73368072509766,100.05044555664062,2127676
2020-03-17,108.29037475585938,109.50171661376953,97.54295349121094,106.89862823486328,102.11856842041016,2075063
2020-03-18,100.13745880126953,102.68900299072266,86.99312591552734,92.57731628417969,88.43765258789062,1819332
2020-03-19,91.44329833984375,101.46047973632812,84.20962524414062,98.37628936767578,93.97732543945312,1382017
2020-03-20,100.46392059326172,104.28694152832031,91.45188903808594,92.13058471679688,88.0108871459961,1947023
2020-03-23,91.62371063232422,93.2044677734375,86.19416046142578,89.62199401855469,85.6144790649414,1302632
2020-03-24,94.9054946899414,101.90721893310547,93.30756378173828,101.1769790649414,96.65277099609375,1513084
2020-03-25,101.99312591552734,109.02921295166016,99.95704650878906,105.51546478271484,100.7972640991211,1315087
2020-03-26,106.20275115966797,118.93470764160156,105.79037475585938,117.74054718017578,112.47567749023438,1850527
2020-03-27,113.29037475585938,114.51030731201172,108.55670166015625,110.57559967041016,105.63114166259766,1232210
2020-03-30,109.96563720703125,113.90034484863281,105.97078704833984,113.3591079711914,108.29016876220703,1130477
2020-03-31,112.32817840576172,112.77491760253906,105.72164916992188,108.58247375488281,103.72712707519531,1482587
2020-04-01,102.92955017089844,103.41065216064453,98.2044677734375,99.80240631103516,95.33967590332031,1584786
2020-04-02,99.57044982910156,102.0274887084961,96.03952026367188,99.66494750976562,95.20835876464844,1044224
2020-04-03,98.89175415039062,99.47594451904297,94.8453598022461,97.3453598022461,92.99248504638672,1084615
2020-04-06,103.41924285888672,109.9054946899414,102.2680435180664,108.59965515136719,103.74354553222656,1069018
2020-04-07,114.9054946899414,121.67525482177734,111.8642578125,114.64776611328125,109.52120971679688,1985202
2020-04-08,116.27147674560547,124.74227142333984,115.62715148925781,121.27147674560547,115.84873962402344,1315436
2020-04-09,124.28694152832031,128.57388305664062,121.99312591552734,126.11683654785156,120.47742462158203,1764391
2020-04-13,127.07044982910156,127.31099700927734,119.43299102783203,120.66151428222656,115.26604461669922,625999
2020-04-14,122.79209899902344,124.57044982910156,121.46047973632812,124.2955322265625,118.7375717163086,733436
2020-04-15,121.13401794433594,122.5,118.908935546875,121.54639434814453,116.1113510131836,763118
2020-04-16,122.37972259521484,122.37972259521484,117.16494750976562,119.01202392578125,113.6903076171875,1065176
2020-04-17,122.47422790527344,128.00686645507812,121.408935546875,127.5945053100586,121.88902282714844,1623664
2020-04-20,124.81958770751953,127.2766342163086,122.92095947265625,125.0945053100586,119.50081634521484,1118953
2020-04-21,131.44329833984375,131.44329833984375,125.0945053100586,127.30240631103516,121.60999298095703,2237208
2020-04-22,136.9759521484375,136.99313354492188,129.41580200195312,132.41409301757812,126.49308776855469,2471638
2020-04-23,133.591064453125,140.3865966796875,133.591064453125,137.1735382080078,131.03973388671875,2121274
2020-04-24,138.74569702148438,142.2594451904297,134.73367309570312,140.65292358398438,134.363525390625,2076227
2020-04-27,149.04638671875,154.68212890625,146.13401794433594,153.3419189453125,146.485107421875,2932698
2020-04-28,158.94329833984375,161.25430297851562,150.04295349121094,151.1683807373047,144.4087677001953,2222658
2020-04-29,141.75257873535156,154.45875549316406,136.43470764160156,149.0377960205078,142.37344360351562,2598746
2020-04-30,144.90550231933594,146.49484252929688,141.10824584960938,141.2800750732422,134.96261596679688,1957499
2020-05-01,138.10137939453125,138.61683654785156,132.06185913085938,136.62371826171875,130.51446533203125,1721672
2020-05-04,134.7508544921875,136.58074951171875,133.70274353027344,135.43814086914062,129.3819122314453,1205788
2020-05-05,137.1907196044922,141.67526245117188,136.91580200195312,139.81959533691406,133.56747436523438,1014077
2020-05-06,140.72164916992188,141.64089965820312,136.4776611328125,136.68385314941406,130.57192993164062,712368
2020-05-07,137.98968505859375,139.5532684326172,137.01031494140625,137.61167907714844,131.4582977294922,603767
2020-05-08,139.51890563964844,143.8316192626953,137.97250366210938,143.69415283203125,137.2687530517578,773245
2020-05-11,141.75257873535156,146.04811096191406,140.40377807617188,145.0773162841797,138.59011840820312,1084732
2020-05-12,146.63230895996094,148.1357421875,140.3092803955078,140.31787109375,134.04345703125,1450693
2020-05-13,143.60824584960938,143.60824584960938,134.39002990722656,136.3316192626953,130.23544311523438,1575008
2020-05-14,133.96047973632812,140.8934783935547,133.32473754882812,140.67869567871094,134.38812255859375,1316950
2020-05-15,141.5377960205078,144.9914093017578,140.11167907714844,143.8402099609375,137.4082794189453,1074605
2020-05-18,147.4914093017578,148.41065979003906,143.53952026367188,143.54811096191406,137.12925720214844,1113715
2020-05-19,142.6288604736328,145.36941528320312,140.98797607421875,143.47938537597656,137.06361389160156,731690
2020-05-20,146.5377960205078,149.4243927001953,145.75601196289062,146.49484252929688,139.94418334960938,953316
2020-05-21,146.7869415283203,149.57904052734375,145.67869567871094,148.04124450683594,141.4214630126953,682453
2020-05-22,148.35910034179688,148.63401794433594,145.47250366210938,146.18556213378906,139.64878845214844,634264
2020-05-26,150.58419799804688,150.58419799804688,144.45875549316406,144.81959533691406,138.3438720703125,967982
2020-05-27,146.52920532226562,150.34364318847656,143.2646026611328,150.22337341308594,143.5060577392578,1000691
2020-05-28,151.38316345214844,153.92611694335938,148.8316192626953,150.91065979003906,144.16258239746094,944935
2020-05-29,150.91065979003906,152.66322326660156,147.90377807617188,150.61856079101562,143.883544921875,1320907
2020-06-01,149.544677734375,153.88316345214844,149.544677734375,152.07904052734375,145.27870178222656,613428
2020-06-02,153.08419799804688,154.79380798339844,151.7955322265625,154.4845428466797,147.57666015625,1178084
2020-06-03,156.7869415283203,157.362548828125,153.78866577148438,153.94329833984375,147.0596160888672,663247
2020-06-04,153.908935546875,157.4398651123047,152.92955017089844,155.1890106201172,148.2496337890625,1199851
2020-06-05,157.955322265625,159.63917541503906,153.87457275390625,154.41580200195312,147.51097106933594,777086
2020-06-08,154.38143920898438,158.54811096191406,153.9776611328125,156.7353973388672,149.72683715820312,894418
2020-06-09,156.35739135742188,157.70619201660156,153.41925048828125,153.728515625,146.85440063476562,658358
2020-06-10,153.5309295654297,154.58763122558594,150.04295349121094,150.42955017089844,143.70294189453125,767309
2020-06-11,146.21133422851562,146.82130432128906,140.3780059814453,140.50686645507812,134.2239990234375,1135948
2020-06-12,146.19415283203125,146.19415283203125,139.63917541503906,144.09793090820312,137.65447998046875,892206
2020-06-15,140.08590698242188,147.54295349121094,139.63058471679688,146.4862518310547,139.93601989746094,717024
2020-06-16,150.42095947265625,150.8505096435547,145.33505249023438,149.24398803710938,142.57044982910156,902449
2020-06-17,150.0601348876953,150.0601348876953,145.92784118652344,146.2371063232422,139.697998046875,674189
2020-06-18,145.1890106201172,145.98797607421875,143.96047973632812,144.69931030273438,138.22897338867188,599460
2020-06-19,147.99827575683594,147.99827575683594,139.4759521484375,139.4759521484375,133.2392120361328,2074364
2020-06-22,139.51890563964844,142.29380798339844,138.67697143554688,141.83848571777344,135.49607849121094,1152127
2020-06-23,143.25601196289062,143.25601196289062,139.226806640625,139.40721130371094,133.1735382080078,973220
2020-06-24,137.7405548095703,139.04638671875,133.7199249267578,134.95704650878906,128.92234802246094,1130360
2020-06-25,134.94845581054688,138.7199249267578,133.7800750732422,138.591064453125,132.39385986328125,1186000
2020-06-26,138.35910034179688,140.58419799804688,137.7577362060547,139.14089965820312,132.91915893554688,1267014
2020-06-29,140.03436279296875,140.137451171875,136.8041229248047,139.20103454589844,132.9765625,690485
2020-06-30,139.40721130371094,143.36769104003906,138.2130584716797,142.70619201660156,136.32498168945312,1052838
2020-07-01,142.59449768066406,144.3642578125,140.2491455078125,143.49656677246094,137.07998657226562,872418
2020-07-02,145.33505249023438,147.06185913085938,144.5532684326172,146.2800750732422,139.7390594482422,1247110
2020-07-06,148.29896545410156,149.4673614501953,146.90721130371094,148.273193359375,141.64305114746094,786282
2020-07-07,147.65463256835938,149.9226837158203,147.55154418945312,148.728515625,142.07801818847656,1154688
2020-07-08,148.728515625,150.1460418701172,147.72337341308594,149.87973022460938,143.17771911621094,888598
2020-07-09,149.32989501953125,150.01718139648438,146.31443786621094,148.728515625,142.07801818847656,723892
2020-07-10,148.9690704345703,149.9398651123047,146.7353973388672,148.3505096435547,141.71693420410156,654750
2020-07-13,152.92095947265625,157.1735382080078,150.8419189453125,153.1443328857422,146.29637145996094,1422990
2020-07-14,155.91925048828125,161.4862518310547,153.88316345214844,161.37457275390625,154.15863037109375,1488756
2020-07-15,163.23023986816406,163.9776611328125,159.9398651123047,162.15635681152344,154.90541076660156,1007908
2020-07-16,161.726806640625,166.6666717529297,160.87628173828125,163.61683654785156,156.3006134033203,637988
2020-07-17,164.6735382080078,167.3711395263672,164.6735382080078,166.36598205566406,158.9268035888672,784420
2020-07-20,166.6666717529297,168.63401794433594,165.28350830078125,167.93814086914062,160.42864990234375,681988
2020-07-21,168.2817840576172,169.95704650878906,168.04983520507812,169.08074951171875,161.5202178955078,675004
2020-07-22,169.71649169921875,172.40550231933594,169.2955322265625,171.88143920898438,164.1956329345703,932830
2020-07-23,171.2199249267578,173.43643188476562,169.39002990722656,170.75601196289062,163.1205291748047,792218
2020-07-24,170.09449768066406,171.13401794433594,166.7353973388672,170.73883056640625,163.10411071777344,944353
2020-07-27,170.05154418945312,173.23023986816406,169.32989501953125,172.93814086914062,165.20509338378906,1051441
2020-07-28,174.41580200195312,177.61167907714844,167.5601348876953,168.8488006591797,161.29859924316406,1672202
2020-07-29,170.27491760253906,171.39175415039062,166.82130432128906,167.1907196044922,159.7146759033203,1206253
2020-07-30,166.14260864257812,167.8092803955078,164.49313354492188,167.38832092285156,159.9034423828125,873233
2020-07-31,167.13917541503906,167.60308837890625,162.85223388671875,165.73883056640625,158.3276824951172,745426
2020-08-03,165.31787109375,170.1460418701172,165.1890106201172,168.40206909179688,160.871826171875,609238
2020-08-04,167.6890106201172,168.7199249267578,165.79896545410156,167.32818603515625,159.84597778320312,546614
2020-08-05,168.22164916992188,168.87457275390625,165.80755615234375,166.25430297851562,158.8201141357422,682686
2020-08-06,166.0137481689453,166.99313354492188,161.8556671142578,163.0326385498047,155.74252319335938,928057
2020-08-07,162.48281860351562,165.91925048828125,162.48281860351562,165.90206909179688,158.483642578125,940279
2020-08-10,165.5584259033203,166.12542724609375,160.80755615234375,160.97938537597656,153.7810821533203,886968
2020-08-11,161.1683807373047,162.98968505859375,156.408935546875,159.90550231933594,152.75518798828125,1052140
2020-08-12,160.72164916992188,162.54295349121094,159.50172424316406,161.59793090820312,154.37193298339844,616571
2020-08-13,160.79896545410156,163.8316192626953,159.72508239746094,163.7371063232422,156.41546630859375,587587
2020-08-14,163.5824737548828,164.19244384765625,161.9243927001953,163.09278869628906,155.8000030517578,491557
2020-08-17,163.71133422851562,163.9862518310547,159.59622192382812,161.30584716796875,154.09295654296875,1044341
2020-08-18,161.4175262451172,162.41409301757812,159.38143920898438,160.2405548095703,153.0752716064453,603650
2020-08-19,161.228515625,161.228515625,156.54638671875,156.9673614501953,149.9484405517578,800599
2020-08-20,156.03952026367188,159.226806640625,155.82473754882812,156.0824737548828,149.1031036376953,679892
2020-08-21,156.0824737548828,156.59793090820312,154.51031494140625,155.17181396484375,148.23318481445312,931549
2020-08-24,155.81614685058594,155.91065979003906,152.6890106201172,153.8402099609375,146.96112060546875,720400
2020-08-25,153.60824584960938,154.66494750976562,152.0360870361328,154.26976013183594,147.3714599609375,987188
2020-08-26,153.591064453125,154.31271362304688,151.8642578125,154.02920532226562,147.14169311523438,1231396
2020-08-27,149.4415740966797,153.10137939453125,146.091064453125,149.70790100097656,143.01361083984375,3402488
2020-08-28,149.89691162109375,152.5687255859375,148.0756072998047,152.41409301757812,145.5988006591797,1286918
2020-08-31,151.7353973388672,152.68040466308594,150.97079467773438,150.98797607421875,144.23643493652344,800483
2020-09-01,150.90206909179688,152.68040466308594,148.11856079101562,149.57904052734375,142.89051818847656,975665
2020-09-02,150.34364318847656,152.71478271484375,148.6597900390625,151.99313354492188,145.19664001464844,735066
2020-09-03,152.13058471679688,153.23883056640625,148.25601196289062,150.10308837890625,143.39112854003906,826440
2020-09-04,150.54983520507812,152.29380798339844,147.09622192382812,150.9622039794922,144.21182250976562,883360
2020-09-08,149.84536743164062,151.20274353027344,147.06185913085938,149.25257873535156,142.57864379882812,874746
2020-09-09,150.28350830078125,152.3711395263672,148.63401794433594,150.9622039794922,144.21182250976562,907454
2020-09-10,152.07904052734375,158.4622039794922,151.726806640625,156.00515747070312,149.02926635742188,1608764
2020-09-11,157.3711395263672,157.3711395263672,154.3642578125,155.90206909179688,148.93077087402344,577228
2020-09-14,156.18556213378906,158.08419799804688,155.18040466308594,157.32818603515625,150.2931365966797,695257
2020-09-15,158.08419799804688,162.20790100097656,157.5773162841797,159.72508239746094,152.58282470703125,736463
2020-09-16,161.12542724609375,161.35739135742188,158.62542724609375,159.20103454589844,152.08226013183594,805372
2020-09-17,157.92955017089844,157.92955017089844,155.33505249023438,157.26803588867188,150.23570251464844,714463
2020-09-18,156.95016479492188,158.5309295654297,155.35223388671875,157.5601348876953,150.51470947265625,902798
2020-09-21,155.15463256835938,159.08074951171875,153.42784118652344,158.35910034179688,151.2779541015625,880566
2020-09-22,157.60308837890625,160.05154418945312,156.4776611328125,158.8488006591797,151.7457733154297,690368
2020-09-23,158.591064453125,158.591064453125,153.1958770751953,153.50515747070312,146.6410369873047,818408
2020-09-24,153.17869567871094,154.70790100097656,151.62371826171875,152.79209899902344,145.9598846435547,500404
2020-09-25,152.70619201660156,156.228515625,151.95016479492188,155.48968505859375,148.53688049316406,523218
2020-09-28,157.2594451904297,159.98281860351562,157.2594451904297,158.1357421875,151.06460571289062,495748
2020-09-29,159.18385314941406,162.06185913085938,158.32473754882812,160.19760131835938,153.0342254638672,641946
2020-09-30,159.77662658691406,163.09278869628906,159.64776611328125,161.74398803710938,154.51148986816406,768938
2020-10-01,162.47422790527344,164.49313354492188,159.6907196044922,160.5756072998047,153.39535522460938,541260
2020-10-02,158.50515747070312,163.1443328857422,157.5687255859375,161.50343322753906,154.28167724609375,522985
2020-10-05,162.98968505859375,166.9243927001953,162.8865966796875,165.85910034179688,158.4425811767578,832958
2020-10-06,166.06529235839844,168.3505096435547,164.1494903564453,164.18385314941406,156.84225463867188,453378
2020-10-07,165.48968505859375,167.2422637939453,164.91409301757812,165.3865966796875,157.99122619628906,611333
2020-10-08,166.3402099609375,167.31959533691406,164.34707641601562,166.89002990722656,159.4274139404297,385633
2020-10-09,167.9467315673828,169.12371826171875,166.95016479492188,168.17869567871094,160.658447265625,400882
2020-10-12,168.908935546875,169.2869415283203,166.1597900390625,166.36598205566406,158.9268035888672,406352
2020-10-13,165.04295349121094,168.00686645507812,164.27835083007812,166.88143920898438,159.41921997070312,649046
2020-10-14,167.54295349121094,169.32130432128906,164.56185913085938,165.6958770751953,158.2866668701172,446510
2020-10-15,164.3642578125,166.57215881347656,163.23023986816406,165.58419799804688,158.17996215820312,532763
2020-10-16,167.1134033203125,173.8488006591797,167.00172424316406,171.03952026367188,163.391357421875,886386
2020-10-19,170.8505096435547,172.92095947265625,170.4467315673828,171.74398803710938,164.06436157226562,713881
2020-10-20,173.04983520507812,177.86082458496094,173.04983520507812,176.29725646972656,168.41395568847656,1068436
2020-10-21,175.7817840576172,177.13917541503906,174.4243927001953,174.5360870361328,166.73158264160156,759161
2020-10-22,175.74742126464844,176.68385314941406,173.41925048828125,176.3402099609375,168.4550018310547,710040
2020-10-23,177.8264617919922,181.45188903808594,177.0532684326172,178.25601196289062,170.28517150878906,788494
2020-10-26,176.3402099609375,176.67526245117188,171.88143920898438,173.50515747070312,165.7467498779297,917814
2020-10-27,173.9776611328125,182.53436279296875,173.47938537597656,177.39691162109375,169.4644775390625,1335806
2020-10-28,174.58763122558594,178.86598205566406,173.47938537597656,175.2577362060547,167.42092895507812,713998
2020-10-29,175.0085906982422,175.2577362060547,168.00686645507812,171.408935546875,163.7442169189453,1031071
2020-10-30,170.92784118652344,172.0532684326172,168.49656677246094,171.62371826171875,163.94944763183594,621576
2020-11-02,175.59278869628906,178.5223388671875,173.74569702148438,178.0326385498047,170.07179260253906,807234
2020-11-03,179.6907196044922,182.34536743164062,179.50172424316406,180.8333282470703,172.7472381591797,910015
2020-11-04,182.13058471679688,185.73883056640625,180.80755615234375,181.88143920898438,173.7484893798828,1141651
2020-11-05,184.71649169921875,187.9467315673828,183.0584259033203,184.20962524414062,175.97256469726562,700728
2020-11-06,184.3556671142578,187.07904052734375,183.38487243652344,183.78866577148438,175.57041931152344,623322
2020-11-09,180.8419189453125,181.58934020996094,167.09622192382812,170.5756072998047,162.9481964111328,1756825
2020-11-10,171.70103454589844,173.10997009277344,165.6271514892578,172.81787109375,165.09019470214844,1166212
2020-11-11,174.56185913085938,177.0360870361328,173.54811096191406,174.82818603515625,167.01060485839844,740071
2020-11-12,175.3092803955078,175.8419189453125,171.77835083007812,173.1443328857422,165.40203857421875,581651
2020-11-13,174.32130432128906,174.87973022460938,171.24569702148438,171.4690704345703,163.80169677734375,766610
2020-11-16,173.1958770751953,177.39691162109375,168.7628936767578,175.68728637695312,167.83126831054688,828535
2020-11-17,173.6683807373047,176.4776611328125,172.08763122558594,175.91925048828125,168.0529022216797,789308
2020-11-18,176.68385314941406,177.01031494140625,170.6357421875,170.98797607421875,163.34210205078125,729130
2020-11-19,171.4690704345703,172.5085906982422,169.26116943359375,170.7646026611328,163.1287384033203,628444
2020-11-20,170.60137939453125,176.70103454589844,170.60137939453125,174.1666717529297,166.37869262695312,888132
2020-11-23,175.61856079101562,176.70962524414062,170.16322326660156,170.42095947265625,162.80047607421875,713881
2020-11-24,171.408935546875,172.6460418701172,169.18385314941406,170.75601196289062,163.1205291748047,673374
2020-11-25,170.9622039794922,171.2628936767578,167.86082458496094,168.7800750732422,161.2329559326172,603418
2020-11-27,170.0,172.637451171875,169.2353973388672,171.82130432128906,164.13818359375,252355
